customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-2316,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),73.56,1999.79,No
CUST-2317,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,102.39,294.52,Yes
CUST-2318,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.43,196.01,Yes
CUST-2319,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,99.69,1197.33,Yes
CUST-2320,Female,0,Yes,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,435.76,No
CUST-2321,Male,0,No,No,29,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),97.88,2844.23,Yes
CUST-2322,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,65.23,261.72,No
CUST-2323,Female,1,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,90.82,71.95,Yes
CUST-2324,Male,1,No,No,67,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.68,6607.53,Yes
CUST-2325,Male,1,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.34,181.77,Yes
CUST-2326,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,111.09,5112.36,No
CUST-2327,Male,0,No,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,119.77,5620.47,Yes
CUST-2328,Female,1,No,No,35,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,74.36,2619.75,No
CUST-2329,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),77.66,300.15,Yes
CUST-2330,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,27.46,1115.97,No
CUST-2331,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,63.47,2215.64,No
CUST-2332,Male,0,Yes,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.05,541.83,No
CUST-2333,Female,1,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),80.01,720.4,Yes
CUST-2334,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),64.53,459.0,No
CUST-2335,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.02,103.11,No
CUST-2336,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.1,1458.03,Yes
CUST-2337,Female,0,No,Yes,21,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),73.37,1527.67,No
CUST-2338,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.72,688.73,No
CUST-2339,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.48,1097.13,Yes
CUST-2340,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.64,325.7,No
CUST-2341,Female,1,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,116.56,2790.45,No
CUST-2342,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.7,2081.91,No
CUST-2343,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),70.03,269.66,No
CUST-2344,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.99,780.22,No
CUST-2345,Male,0,No,No,3,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.51,249.67,No
CUST-2346,Male,0,Yes,No,23,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),89.07,2063.83,No
CUST-2347,Male,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.44,833.64,No
CUST-2348,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,71.36,4564.88,No
CUST-2349,Male,0,No,Yes,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,79.34,559.67,No
CUST-2350,Female,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.64,1756.49,No
CUST-2351,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.14,118.99,No
CUST-2352,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,65.27,1443.25,No
CUST-2353,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.77,37.58,No
CUST-2354,Female,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.41,3274.32,No
CUST-2355,Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.03,1080.97,No
CUST-2356,Female,1,No,No,26,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,80.1,2065.58,Yes
CUST-2357,Male,1,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,93.03,3909.69,No
CUST-2358,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.96,285.23,Yes
CUST-2359,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.73,0.0,Yes
CUST-2360,Female,0,No,No,50,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),74.04,3694.26,No
CUST-2361,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),67.82,617.35,No
CUST-2362,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.54,97.84,No
CUST-2363,Female,1,No,No,15,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,97.7,1449.27,Yes
CUST-2364,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.57,1357.58,No
CUST-2365,Female,0,Yes,No,0,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),50.3,0.0,No
CUST-2366,Male,0,No,No,7,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,52.29,372.72,No
CUST-2367,Female,0,No,No,0,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),78.13,1.98,No
CUST-2368,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,79.68,1052.91,Yes
CUST-2369,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),105.02,5652.59,No
CUST-2370,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.45,8239.2,No
CUST-2371,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),88.21,2104.75,No
CUST-2372,Female,1,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.74,216.43,Yes
CUST-2373,Female,0,No,No,56,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,66.59,3743.18,Yes
CUST-2374,Male,1,Yes,No,17,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),73.5,1265.95,No
CUST-2375,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),60.97,239.81,No
CUST-2376,Female,0,Yes,No,61,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,51.44,3150.31,No
CUST-2377,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.74,3117.64,No
CUST-2378,Female,1,No,No,31,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),83.75,2576.5,No
CUST-2379,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),96.23,2804.88,Yes
CUST-2380,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.67,108.13,No
CUST-2381,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.61,98.75,No
CUST-2382,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,58.45,1572.3,Yes
CUST-2383,Female,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.6,,No
CUST-2384,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),92.61,1187.02,No
CUST-2385,Female,1,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),66.96,2423.13,No
CUST-2386,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.16,3925.98,Yes
CUST-2387,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,89.84,1257.36,No
CUST-2388,Male,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.02,2285.33,No
CUST-2389,Male,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,81.7,3513.56,No
CUST-2390,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.74,779.17,No
CUST-2391,Female,0,No,Yes,6,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,84.62,523.97,No
CUST-2392,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.41,392.69,No
CUST-2393,Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.1,438.97,No
CUST-2394,Male,0,No,No,2,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.86,143.32,Yes
CUST-2395,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,35.29,238.83,No
CUST-2396,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.03,465.43,No
CUST-2397,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),90.72,1280.78,No
CUST-2398,Female,0,No,No,57,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.43,4856.65,No
CUST-2399,Male,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.9,55.9,No
CUST-2400,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.58,1144.36,No
CUST-2401,Male,0,Yes,Yes,27,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,57.27,1557.96,No
CUST-2402,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,69.51,123.13,No
CUST-2403,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,87.61,5355.29,No
CUST-2404,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,81.45,1642.76,No
CUST-2405,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.87,304.91,Yes
CUST-2406,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.93,2243.44,No
CUST-2407,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.62,180.48,No
CUST-2408,Male,0,No,No,28,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,58.86,1658.57,No
CUST-2409,Female,0,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.29,7.55,No
CUST-2410,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,76.04,3275.59,No
CUST-2411,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.29,397.96,No
CUST-2412,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.19,1443.73,No
CUST-2413,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,87.29,543.59,No
CUST-2414,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.08,2452.66,No
CUST-2415,Female,1,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.78,2985.83,No
CUST-2416,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,94.65,1430.35,Yes
CUST-2417,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.41,825.98,No
CUST-2418,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,75.44,1057.47,No
CUST-2419,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,77.01,4065.36,No
CUST-2420,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),90.3,1449.57,No
CUST-2421,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.33,1616.28,No
CUST-2422,Male,0,No,Yes,38,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.75,3495.41,Yes
CUST-2423,Male,1,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,103.96,1236.1,No
CUST-2424,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,58.97,,Yes
CUST-2425,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,112.05,1336.88,No
CUST-2426,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,74.13,3036.79,No
CUST-2427,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,73.04,438.16,No
CUST-2428,Female,0,No,No,17,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.19,1484.86,Yes
CUST-2429,Male,0,Yes,No,39,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),64.29,2490.07,No
CUST-2430,Male,0,No,No,10,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.53,773.17,Yes
CUST-2431,Male,0,Yes,No,24,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),86.53,2071.2,No
CUST-2432,Female,0,No,Yes,6,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.41,435.59,Yes
CUST-2433,Female,0,Yes,No,2,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,74.74,166.88,Yes
CUST-2434,Female,0,No,No,37,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.39,2867.02,No
CUST-2435,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),60.85,131.84,No
CUST-2436,Female,1,No,No,7,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.98,654.48,No
CUST-2437,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.48,4402.54,Yes
CUST-2438,Female,0,Yes,No,10,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,55.48,567.94,Yes
CUST-2439,Male,0,Yes,Yes,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,66.37,4775.87,No
CUST-2440,Male,0,No,No,72,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,75.21,5418.0,No
CUST-2441,Female,1,No,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,98.97,711.66,Yes
CUST-2442,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.19,44.06,Yes
CUST-2443,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),80.64,2336.35,No
CUST-2444,Male,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.09,833.84,Yes
CUST-2445,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.75,114.87,No
CUST-2446,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.75,2438.72,No
CUST-2447,Female,1,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,114.35,3.53,Yes
CUST-2448,Female,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,73.37,3614.51,No
CUST-2449,Female,0,Yes,Yes,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,71.89,No
CUST-2450,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,87.56,275.98,No
CUST-2451,Male,0,No,No,4,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,56.61,210.69,No
CUST-2452,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),75.25,5437.76,No
CUST-2453,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.94,2746.7,No
CUST-2454,Male,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.47,3312.78,Yes
CUST-2455,Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.96,1026.49,Yes
CUST-2456,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.74,974.92,No
CUST-2457,Female,1,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,97.41,568.95,Yes
CUST-2458,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.56,460.06,No
CUST-2459,Male,1,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.43,1791.98,No
CUST-2460,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,80.81,1839.17,Yes
CUST-2461,Male,0,No,Yes,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),55.95,407.66,Yes
CUST-2462,Male,0,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.24,6495.91,No
CUST-2463,Male,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.71,124.35,No
CUST-2464,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),86.26,6202.49,Yes
CUST-2465,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.78,0.0,Yes
CUST-2466,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),98.09,1465.31,Yes
CUST-2467,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,76.92,702.64,Yes
CUST-2468,Female,1,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),93.92,1309.2,No
CUST-2469,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.33,1504.86,No
CUST-2470,Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.85,420.85,No
CUST-2471,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.54,275.15,No
CUST-2472,Male,0,No,Yes,31,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.68,1974.43,Yes
CUST-2473,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,62.24,1682.79,No
